uti,reporting_counterparty,counterparty,trade_date,notional,product_type
UTI00016679WTZSTMB7JL2TSJT9EMOQ,BankofAmerica,Client_115,2025-05-14 06:47:50,3881714.1,CDS
UTI00016680RPCA9KF88Z3LIED6TZO8,DeutscheBank,Client_372,2024-03-06 18:46:16,5792420.27,Bond
UTI00016681OKOE94ZQ6N67Y7ZTBQ7H,HSBC,Client_284,2024-01-03 09:13:29,7646729.78,CommoditySwap
UTI00016682US66T9LRDYF02L1X1FRM,UBS,Client_287,2025-04-30 17:40:53,5056224.95,Repo
UTI000166837DBXNSHEM17R93ANQ67I,JPMorgan,Client_100,2024-02-28 01:56:55,8109997.07,EquitySwap
UTI00016684JCAD5ZTHSGLOB09QG5RO,JPMorgan,Client_404,2024-01-27 00:55:05,8674169.49,IRS
UTI000166855HKQIGQBLF1PMLUD19WR,HSBC,Client_253,2024-04-22 16:08:57,9630639.11,FXForward
UTI00016686GOZMASI2FJ3EE1Q8RUB3,BankofAmerica,Client_360,2024-08-01 08:18:08,7273270.24,CommoditySwap
UTI00016687H444XII38PXZO7JZTCXR,HSBC,Client_89,2024-09-03 22:08:00,7001103.7,Bond
UTI00016688Q0MKHROPJ20UBKXPOKKB,CreditSuisse,Client_448,2024-08-28 02:16:09,8758730.43,EquitySwap
UTI00016689ZLG3XLCJYB5YJB34HV1G,MorganStanley,Client_260,2024-03-20 11:13:37,4768737.37,FXForward
UTI00011142G6C5LKXNUS32V948GTTM,CreditSuisse,Client_39,2024-05-14 17:27:33,7476279.69,Bond
UTI000166918SE3V3BL3S7MOTWINVCN,GoldmanSachs,Client_96,2024-03-21 23:15:14,9369892.15,CDS
UTI00016692GQP692N98T5TOZNMB0I2,BNPParibas,Client_447,2024-03-27 17:07:03,6732417.77,CommoditySwap
UTI00016693A8UZY8QR7KTGAIXFXKEE,DeutscheBank,Client_408,2025-01-21 08:05:43,7530921.91,CommoditySwap
UTI00016694FIRKSBLC1DYXD894N2T6,HSBC,Client_141,2025-05-14 14:02:39,4536781.7,EquitySwap
UTI00016695NAM7T5G06U37AYZN6MP1,BNPParibas,Client_113,2024-01-14 17:03:30,1260287.16,CDS
UTI00016696A350XSE5GDQ80HGRTJU3,JPMorgan,Client_389,2024-12-19 06:05:43,9411748.69,CommoditySwap
UTI00016697XFQOEEJT3UZWE5PFJIM5,CreditSuisse,Client_188,2024-11-04 15:06:06,3267981.37,Bond
UTI00016698I06CNIM8ZDSWFU41BH3H,CreditSuisse,Client_261,2024-06-14 08:27:59,1767926.23,IRS
UTI000166991Y0CLDI87G92Y7WTC933,UBS,Client_96,2024-02-14 10:15:33,4049901.57,IRS
UTI00016700I5C95YCFWMQ31Z3V1JVC,MorganStanley,Client_380,2024-11-01 04:39:46,9489601.07,FXForward
UTI00016701384OJLWKP7RBOTJDFB8G,HSBC,Client_63,2024-03-07 07:44:57,4277346.82,FXForward
UTI00016702HQQZNNYGS60OK5C8H7RG,BankofAmerica,Client_453,2025-03-06 12:22:55,6345879.53,CDS
UTI000167039RFHNXPCRXIYAC1SMQGX,BankofAmerica,Client_148,2024-10-10 03:53:58,1302556.06,IRS
UTI00016704RI24P95TCH440TE2GMCZ,BankofAmerica,Client_224,2025-04-13 00:13:36,3571500.19,IRS
UTI00016705I1HS2MGIUTTWW51D5SAW,GoldmanSachs,Client_310,2024-09-28 05:35:16,9952175.65,Repo
UTI00016706MCGLP6KNNXUIOCLRS1G1,BankofAmerica,Client_99,2024-11-16 07:02:29,9761602.65,Bond
UTI000046597IFM2HE4CPYIKLGMYR66,DeutscheBank,Client_90,2024-07-23 06:01:18,691896.95,FXForward
UTI00016708L0FN24JMDXR8AM6CAVOO,BankofAmerica,Client_228,2024-10-13 00:26:37,1308078.71,FXForward
UTI00016709JQPQLJI9QIRYH9LVY2BG,DeutscheBank,Client_29,2024-01-16 18:22:59,516319.75,Bond
UTI00016710YWRNT66LFEAEKTJ4K98L,DeutscheBank,Client_34,2025-04-02 23:59:40,5906934.06,Bond
UTI00016711WJ7Y4SA5ELRSN02WSXRK,UBS,Client_284,2024-10-28 14:23:44,4403763.92,EquitySwap
UTI000167127NXUO55OW1PR9VSH97QY,UBS,Client_41,2024-10-09 10:00:07,936263.33,Bond
UTI000167139BR24NK7QWL5J0JFOBPY,MorganStanley,Client_183,2025-03-06 15:13:26,7024954.0,CDS
UTI000167142OGVIMS16WK4ZBVVBNZO,CreditSuisse,Client_286,2025-02-26 02:58:05,711903.06,FXForward
UTI00016715GSZWALPI9DP7TH7O357R,BankofAmerica,Client_397,2025-04-19 10:47:46,,CDS
UTI00016716R9W7DLYWSW8RTB867R3L,MorganStanley,Client_48,2024-01-07 07:54:27,,CommoditySwap
UTI000167176KGA9VYHSJ5PF2OIZSQQ,HSBC,Client_62,2024-03-27 16:14:00,706827.83,IRS
UTI00016718PN6AC8QX8YVFOJS6X6RV,GoldmanSachs,Client_373,2024-01-25 17:58:02,2787542.85,Repo
UTI000167193KHKDBR38O9NCNBSHYSY,BNPParibas,Client_306,2025-01-01 22:49:27,7400628.43,Repo
UTI0001672067TVXBZQFLK2BKTXHVBC,HSBC,Client_52,2025-05-16 05:42:37,1026600.59,EquitySwap
UTI00016721IRKE1JGW1VNDUT2UIUW4,GoldmanSachs,Client_213,2024-09-12 00:56:04,7356899.06,Bond
UTI00016722O1SYEX6SX9TL3VN4K31D,MorganStanley,Client_139,2024-02-18 18:49:39,5806010.45,EquitySwap
UTI00016723PVDGMJE1ULI3JMDTA5VT,JPMorgan,Client_180,2024-11-09 02:23:57,1692366.24,FXForward
UTI00016724JIV7J78AWAUSFM4N1ZDB,GoldmanSachs,Client_192,2024-11-13 17:10:06,4319357.48,CommoditySwap
UTI000167253MWXEOFBLE7B9H1VQW18,CreditSuisse,Client_76,2025-02-24 07:40:24,5087007.6,Repo
UTI00016726PM2ZZ0I0CF9KE9G1ZEBB,Citigroup,Client_371,2024-08-23 02:01:21,5544963.9,IRS
UTI00016727KSUSIQPCFLRG89WLW8JU,HSBC,Client_479,2024-09-06 07:57:50,1481992.31,Bond
UTI00016728AKG639T29Y1QXZGCBUYH,GoldmanSachs,Client_364,2024-02-23 05:55:03,1648270.4,EquitySwap
UTI00016729VYDN8UZXH0YHJB19WBWG,BankofAmerica,,2024-03-19 19:39:30,7750292.49,Bond
UTI00016730PGLGNPAITZZBZIQYPV6V,GoldmanSachs,Client_107,2024-07-16 17:06:59,2502708.36,IRS
SHORT,DeutscheBank,Client_123,2024-05-21 22:38:31,4945853.12,EquitySwap
UTI00016732XJCOP4XM10CVAFIIFHLS,MorganStanley,Client_83,2024-04-06 02:16:14,3936066.77,FXForward
UTI00016733K0R3PR4AZT8QDGRS5PX8,GoldmanSachs,Client_286,2024-07-27 01:59:07,5418094.54,Repo
UTI00016734LU1K84YXLGKW2GJ746PP,UBS,Client_418,2024-08-19 23:59:31,3468882.05,IRS
UTI000167355F06CZA7EQZ1615PUNB7,BankofAmerica,Client_493,2024-06-27 11:37:48,7153655.5,EquitySwap
UTI00016736E64OEKVRHPKB9UX8GIOG,BankofAmerica,Client_448,2024-01-02 16:38:47,5785124.17,CDS
UTI0001673792Z416K963V4X25WPTJY,UBS,Client_460,2024-10-07 10:39:36,8552398.73,CDS
UTI00016738HC8XB6VGC8EP0669JNIC,MorganStanley,Client_196,2025-01-03 07:24:41,2655787.61,Repo
UTI00016739COQRU4S09WWIKXUVLT98,UBS,Client_478,2024-02-02 02:31:27,2706602.41,Bond
UTI00016740UTNLPU4LIJEPFHWPY9MT,GoldmanSachs,Client_137,2024-02-16 08:29:22,9689660.18,CDS
UTI00016741FJTH3JJPCCJY8KUA7AUM,JPMorgan,Client_77,2025-04-29 11:16:14,7559486.19,
UTI00016742B2UAZHD6SKLBURMJ7SQC,JPMorgan,Client_308,2024-08-18 05:24:45,2347214.91,EquitySwap
UTI000167433000FBR8EOBNR0DIE1QO,BankofAmerica,Client_448,2024-09-26 07:47:33,9535582.02,FXForward
UTI00016744QXKNI6R9WP5ALFMJ5BGD,BNPParibas,Client_480,2024-04-12 20:05:04,3188626.62,CDS
UTI00016745ACWP42WP453X4NEL1CI0,MorganStanley,Client_122,2024-11-16 18:05:25,3343605.06,Bond
UTI00016746OOAG54KL5FBTO0FLNL0A,BNPParibas,Client_320,2024-02-19 07:43:59,3379945.86,FXForward
UTI00016747VO05BIP1EXLRMKKSF6OA,DeutscheBank,Client_301,2025-04-17 11:41:00,9524861.88,Bond
UTI00016748ZRSG3YMB40FP6TAPUIVF,UBS,Client_400,2024-01-19 02:43:30,1361023.84,IRS
UTI000167491M6E8GCAWPP58QYH432M,UBS,Client_134,2025-01-13 15:07:32,3501294.06,IRS
UTI000167508LF373AN0GDFMHTX0XBW,DeutscheBank,Client_497,2024-10-01 21:02:10,9004814.7,FXForward
UTI00016751V7U6A2R23K40E9F9NRKL,UBS,Client_433,2024-01-29 04:04:34,7426540.31,FXForward
UTI00016752PYGNF1C733XQ7WHOGHFH,BNPParibas,Client_361,2025-02-23 00:45:24,,CommoditySwap
UTI000167535QXISSVQGJD7BEG58TD2,BNPParibas,Client_3,2025-05-12 09:54:52,4676639.39,CommoditySwap
UTI00005403105PK31RTF4H84XWZRUY,BNPParibas,Client_351,2024-05-02 12:30:07,7431942.52,Repo
UTI00016755S45WUR1G3J7G2OK7C4VH,Citigroup,Client_389,2024-09-12 03:05:01,452739.52,CommoditySwap
UTI000167568EHB22D04FP2VGOYVJ1Y,CreditSuisse,Client_250,2024-09-10 22:57:00,6568958.23,FXForward
UTI00016757VYGYCBZG1L3QAQ46L8VU,JPMorgan,Client_456,2025-03-08 05:53:50,7350228.95,IRS
UTI0001675807O7Q075L7POY2KC80UW,MorganStanley,Client_347,2024-12-06 07:15:10,1582187.57,FXForward
UTI000167590HN77DANVYCIEHALR33P,CreditSuisse,Client_246,2024-12-11 06:19:22,4808119.82,CommoditySwap
UTI00005668ZP9JTLBHCYGKIHBBB760,Citigroup,Client_132,2024-10-05 07:16:34,5813174.04,Repo
UTI0001676175CY0NLDYUZMRSEDI6ZK,UBS,Client_34,2025-02-11 23:41:48,7379647.7,CommoditySwap
UTI00016762D42RRGDY39GJL54XO8FN,GoldmanSachs,Client_168,2024-12-10 09:36:42,7386322.25,FXForward
UTI000167635FAF7O9D21G5KJ0YQS7V,BankofAmerica,Client_288,2024-09-27 16:07:55,2356622.23,FXForward
UTI00016764AOPB4W56F1YN1WD1X1UD,HSBC,Client_100,2024-04-09 15:27:01,487402.22,FXForward
UTI00016765YCYAV1636N8B6OWFHQ0M,DeutscheBank,Client_393,2024-06-04 13:32:59,6405893.14,Bond
UTI000167665CGA6ZHALN18HW0WZ38C,CreditSuisse,,2024-07-13 11:15:58,152592.45,FXForward
UTI00016767BL6N639A5LYPLHRPG0OX,UBS,Client_390,2024-04-02 01:38:51,5734069.58,CDS
UTI00016768JBOT7COBWL7NIF13U9N5,Citigroup,Client_141,2024-10-03 20:38:17,1827237.01,Repo
UTI000167691W1Q4ZIJV0MI5QGCCFRO,BNPParibas,Client_246,2024-01-20 17:41:15,9208887.0,CDS
UTI00016770AK791TXKS4M6C1LN1MSO,HSBC,Client_223,2024-01-06 20:22:56,2695878.56,CDS
UTI00016771GBNHM8ZVMFP1GL61VD00,UBS,Client_490,2024-10-24 04:57:59,9117996.11,FXForward
UTI00016772J55VA0UQXBN75MLQB8ZN,GoldmanSachs,Client_60,2025-04-03 23:11:39,7670722.05,EquitySwap
UTI00016773RWQGWLI27CS6ZOVS004P,BNPParibas,Client_243,2024-06-25 01:58:57,1121217.2,EquitySwap
UTI00016774NC7YYM6U2LRKP7ZLP7EK,MorganStanley,Client_252,2025-05-04 09:37:49,1897102.15,CDS
UTI000167759VMRQLOZXXX7ZFLGVMH6,CreditSuisse,Client_163,2024-09-17 08:48:50,6382134.33,CDS
UTI000167765FZ2PYCY82ZO01LI0A8S,CreditSuisse,Client_471,2025-05-02 00:43:53,2055149.89,EquitySwap
UTI0001677792R1YS96Q5OGPJB4FSQ6,CreditSuisse,Client_242,2024-01-02 17:11:09,9538988.89,EquitySwap
UTI00016778YQJTNQW707O5WMVKFLEI,GoldmanSachs,Client_487,2025-03-18 08:56:52,849943.83,CommoditySwap
UTI00016779PS5K0BGOIVQYV3JA6F0P,BankofAmerica,Client_497,2024-01-11 14:56:19,5565735.6,IRS
UTI00016780ZL8N0VOMJF8438D7KRYM,Citigroup,Client_287,2024-02-16 03:22:59,2843392.44,FXForward
UTI00016781H43DJE0KOTPAOVNPCTHD,Citigroup,Client_30,2025-01-03 22:06:43,1830548.66,Repo
UTI000167827M77XST5WQ2U50RZIWNS,UBS,Client_369,2024-08-22 05:34:59,7031932.7,EquitySwap
UTI00016783582ASK0JLFG90LGK4HJK,JPMorgan,Client_265,2025-04-17 06:25:15,5819131.69,IRS
UTI0001678443XNP1NOFDPML4VAPAQ4,BankofAmerica,Client_135,2025-01-22 18:30:29,5275634.74,CDS
UTI00016785B5M5VWO05ZMKE6Q7UDCD,GoldmanSachs,Client_266,2024-05-13 11:52:09,6240607.07,FXForward
UTI00016786CEFSIPFY0DL6B8AIHVQA,BNPParibas,Client_2,2024-12-07 09:14:45,8198560.14,FXForward
UTI0001678759V2MU2NL1ZYOJ03EWTK,GoldmanSachs,Client_453,2024-10-11 10:42:45,1776977.22,IRS
UTI000167882QM6YVO8JTUTY27RYIZD,UBS,Client_308,2024-01-31 06:20:30,5018328.91,CDS
UTI00016789AZWBIS7VIBW4K3CD8IZ6,DeutscheBank,Client_6,2024-10-28 04:29:00,4437730.68,FXForward
UTI000167904WHSGHBMUFI8IXLN5MRB,Citigroup,Client_262,2024-11-24 03:04:19,7859672.98,FXForward
UTI00016791GFYMOAWTE1U495VODYNB,MorganStanley,Client_55,2024-10-13 06:09:11,8094458.08,Bond
UTI00016792SZQQ1SQCI69YNIUOWA69,Citigroup,Client_329,2024-05-12 01:36:24,6493335.41,FXForward
UTI00016793ESSFE6ZHEW4JBTPEE4RG,DeutscheBank,Client_488,2024-03-31 04:56:19,7299859.83,CommoditySwap
UTI000167945NLJ3WKYDF9FAP7GS4E9,JPMorgan,Client_265,2024-02-27 08:25:38,5216150.57,EquitySwap
UTI00016795D6Q5DZ3FQCTSCPKNSV40,UBS,Client_6,2025-01-25 00:47:26,3630535.71,FXForward
UTI00016796PVCEFN7LJNOOCH704A2R,MorganStanley,Client_499,2025-03-18 08:43:34,7975666.99,IRS
UTI000167974GJD9AO966HKCBUW20NT,GoldmanSachs,Client_226,2024-01-01 18:07:26,5200815.38,CommoditySwap
UTI00016798S6XY31HRBTMP7IRQFQLJ,Citigroup,Client_473,2024-01-31 10:21:56,3447010.26,CommoditySwap
UTI00016799TSVNH0G3K179MIBHO4RY,UBS,Client_74,2024-09-11 08:37:37,4043067.17,EquitySwap
UTI00016800BTW66DOK3VRUYKCZ2YZQ,JPMorgan,Client_140,2024-08-30 15:21:16,9686351.33,Bond
UTI00016801BW8ANCX4T693VU13178Y,DeutscheBank,Client_1,2024-04-21 08:47:56,1559510.71,IRS
UTI00016802BZK3RHN30Q3GLAOZZMUC,BNPParibas,Client_144,2024-03-03 14:37:06,2122293.68,Bond
UTI00016803ZTC2BBN6M601JYV3FNNP,BNPParibas,Client_174,2024-10-23 17:12:11,4217574.49,Repo
UTI00016804PQUKQABUJNLWCT2V09E9,CreditSuisse,Client_482,2024-09-20 10:07:48,4670490.12,FXForward
UTI00016805PXLP3K2ZM7DZ3RZQ078P,JPMorgan,Client_59,2024-03-12 20:06:55,7690984.37,CommoditySwap
UTI00016806QZKMFXIRJA3PFUKBIMIH,BNPParibas,Client_189,2024-04-15 06:54:50,1024192.0,CommoditySwap
UTI00016807ITZCUY2D7EC8VV1V8VJO,BNPParibas,Client_461,2024-03-28 11:54:21,6418702.75,EquitySwap
UTI00016808LX7PP3P819800VXG56TQ,JPMorgan,Client_332,2024-04-02 08:01:02,9031788.33,CommoditySwap
UTI000168099D2K0RCK8XXQ2NMR8C6Q,BNPParibas,Client_187,2024-02-07 13:38:19,289559.66,FXForward
UTI00016810Z5QHMJFCA7L63YAP0287,DeutscheBank,Client_203,2024-04-25 13:39:34,3165571.48,Repo
UTI00016811QO0JAA5RCP9XBZZIBO2Q,Citigroup,Client_34,2024-06-16 08:22:48,8435365.02,Repo
UTI000168121F4H3FDHOZPR9XOFQ7VD,DeutscheBank,Client_178,2024-04-30 21:46:50,625957.13,IRS
UTI000168132XVGR6VQCQR1S1OXTZ0I,HSBC,Client_336,2024-01-22 20:49:25,9087645.82,CDS
UTI00016814JJBJXANE8HGMU4VAWX15,HSBC,Client_439,2024-05-07 10:19:00,2091682.01,Repo
UTI000168152F83A0GY3EZRPB4LD6EO,UBS,Client_322,2025-03-30 04:39:14,3949969.4,Bond
UTI000168161JA9K3XX6FASGIFAGSON,JPMorgan,Client_356,2024-03-28 14:10:04,3534745.3,Bond
UTI00016817P7IV3VPNFSASVE43Y29U,GoldmanSachs,Client_302,2025-02-27 10:58:02,7861922.34,Bond
UTI00016818Y7D6FKH19Y7YXJXADCQE,CreditSuisse,Client_81,2024-09-23 03:13:18,3638893.21,Repo
UTI00016819IICAJTGTMQWRHNA3PQO9,UBS,Client_485,2025-05-24 02:03:38,5045742.54,EquitySwap
UTI000168203IAJET65CKJQ8NLI9FDU,GoldmanSachs,Client_107,2025-04-28 09:20:57,1132078.21,
UTI00016821P9G3A4T27LITL9GT0M5A,BNPParibas,Client_363,2024-01-01 15:38:14,3656259.93,CommoditySwap
UTI00016822M1UKJUWHOEVWRC43WQ1R,CreditSuisse,Client_366,2024-01-27 16:34:10,7535604.22,EquitySwap
UTI00016059GP5CTJ15BLFNMVI1L9HE,DeutscheBank,Client_471,2024-06-07 22:49:00,7301570.38,IRS
UTI000168243LLDVVSY41U8PMGTJ2E3,JPMorgan,Client_485,2025-02-17 15:49:32,,IRS
UTI000168253BMT1NXZZQDSGIQTS9ZY,BankofAmerica,Client_422,2024-11-01 08:11:45,5912169.69,EquitySwap
UTI00016826R1R85E22ZLEKXMZTSRZ8,UBS,Client_51,2024-12-17 04:25:52,1756464.44,FXForward
UTI00016827E7YTWX4IWBPFT8PYNSDX,DeutscheBank,Client_218,2025-01-23 07:33:43,253861.03,CDS
UTI00016828C4V1ARZWF36NHEZ5P06P,JPMorgan,Client_261,2024-02-23 16:08:44,8269298.25,CommoditySwap
UTI00016829IV1FWAP14KWJADYL13YZ,DeutscheBank,Client_127,2024-01-05 22:09:52,8964209.93,
UTI000034336HNDQH6LBC54YOX9BPLR,UBS,Client_449,2025-05-27 11:30:11,8439114.98,CDS
UTI00016831HFYR3OA1QR6UITJV0NNH,UBS,Client_453,2024-01-28 14:12:57,846927.72,CDS
UTI00016832PTEAQATI39DTN6P5PKGF,BNPParibas,Client_384,2024-12-29 09:03:45,6789027.97,CommoditySwap
UTI00016833CG21BI4IFWSNBH9QLHDQ,DeutscheBank,Client_127,2024-12-16 13:15:13,4484015.13,EquitySwap
UTI00016834PT5A49V7ALQWZ42Q1N37,GoldmanSachs,Client_23,2025-03-07 00:56:40,845634.74,EquitySwap
UTI0000399686X2H6R2LWKTXDQXG5SC,Citigroup,Client_406,2025-02-02 01:59:03,7203247.1,CDS
UTI000168366MGRHSUT0D4VSYCQVFF3,CreditSuisse,Client_69,2024-02-17 11:13:43,2543676.33,IRS
UTI00016837KKXIWFS65O4ZSI1WNEFD,GoldmanSachs,Client_162,2025-04-07 16:21:44,3821948.65,EquitySwap
UTI00016838ZWBV7SEPT0ZM99OSBX6O,BNPParibas,Client_66,2024-01-20 05:04:49,5277102.44,Bond
UTI000168398GKKXD4YLHWQQX157JKR,BNPParibas,Client_130,2025-01-04 15:56:10,1536754.74,CommoditySwap
UTI00016840A3O6UUKD6WPVS37BUQOO,UBS,Client_160,2025-01-25 14:31:49,6217703.12,FXForward
UTI00016841DAHOQH8VD65I5PD6504T,BankofAmerica,Client_354,2025-04-30 14:18:44,2566492.51,FXForward
UTI00016842KXIWQYRUOFTBR7WPWFVE,Citigroup,Client_166,2025-04-30 12:22:52,2927220.61,CDS
UTI000168431JHF3SXDG6F3N2HN921E,UBS,Client_307,2024-11-29 17:51:12,774691.51,Repo
UTI00016844WN9Y3JMS7ADSU802M748,Citigroup,Client_32,2025-05-02 00:18:00,2914225.38,FXForward
UTI00016845YSC4X746GPTEREQ5M5CH,JPMorgan,Client_312,,1005985.23,EquitySwap
UTI00016846CX6Z8IFJUJSWDGD5AE51,MorganStanley,Client_3,2025-04-14 14:07:23,5095952.04,EquitySwap
uti-with-lowercase-12345,JPMorgan,Client_49,2025-04-06 23:02:00,156492.1,FXForward
UTI00016848U4B0TU6JJ03AVKSFPEVL,UBS,Client_32,2024-08-24 08:01:23,6874505.57,IRS
UTI00016849O28FT283TVH7H4SEF7DL,BNPParibas,Client_157,2024-01-21 14:52:38,1990537.92,CommoditySwap
UTI000168503D483BS4J03IVLQ2FM1I,BankofAmerica,Client_317,2025-04-12 03:21:57,4433763.29,CommoditySwap
UTI000168517G3O90D6IDXKUXNW7FR5,MorganStanley,Client_98,2024-07-27 22:00:47,3888433.78,CommoditySwap
UTI00016852Q3NXQ5N4L9L06BWCOUXS,CreditSuisse,Client_447,2024-12-05 19:23:59,1473685.59,IRS
UTI00016853DCEONFR0XM81YNYWCFPA,UBS,Client_389,2024-10-29 04:22:20,6611576.4,FXForward
UTI00016854Q3ELZSUX8LU0TZSS228P,GoldmanSachs,Client_253,2024-03-08 00:50:34,8711828.69,FXForward
UTI000168558DK42Z6MONGPWVLNH7IC,MorganStanley,Client_313,2025-01-12 18:32:42,2698288.21,Bond
UTI00016856CG99H0DNC6AIW7C5EJ6G,MorganStanley,Client_15,2024-09-24 14:39:38,3984298.0,Repo
UTI00016857JERLMW9K7PBKNGCVMIDV,BNPParibas,Client_304,2024-03-19 09:13:10,3886524.8,Repo
UTI00016858GOSFESKL2JI25NRZXEKR,BNPParibas,Client_391,2025-01-22 20:29:26,8708505.87,CommoditySwap
UTI00016859X0XH13M70M5JY8UQ4Q40,MorganStanley,Client_266,2024-03-27 06:27:54,9580529.32,CDS
UTI00016860K0LEQBS4XRRF5OVVQQ6I,DeutscheBank,Client_149,2024-05-14 02:29:58,7419523.95,CommoditySwap
UTI00016861IQ2FQHNR4LNH704YEQDM,JPMorgan,Client_350,2024-07-02 14:37:54,6646472.93,Bond
UTI00016862PYWO3IU1S07UMSUW3WDH,DeutscheBank,Client_361,2024-07-13 01:29:00,4978042.31,Bond
UTI00016863WKL756SBJUCP7800ACKE,JPMorgan,Client_163,2025-04-20 15:45:27,729157.32,IRS
UTI000168646VWV4TD0IB8Y5DG1SZOQ,MorganStanley,Client_6,2025-02-05 06:06:51,1078635.1,EquitySwap
UTI00016865KG82L2TKEH8TNKY9B5E8,MorganStanley,Client_22,2024-11-13 02:31:31,6221740.88,FXForward
UTI00007279FWERPQSZ362D3TAIHM6Q,GoldmanSachs,Client_119,2024-09-06 15:34:24,2220257.33,FXForward
UTI00016867V0R5LB928G3WRRLZMQL2,CreditSuisse,Client_359,2024-01-02 15:51:15,6655803.91,IRS
UTI00016868V4ABG1IOUQX71158M5JT,GoldmanSachs,Client_455,2024-03-11 21:17:57,746543.07,EquitySwap
UTI000168690JQ52513MSMNJRX8ROPD,Citigroup,Client_379,2024-05-18 08:33:34,4207445.72,Repo
UTI000168700TA0W63SK41D9JN9SNW0,DeutscheBank,Client_243,,1872473.31,FXForward
UTI00016871EE9KQAQD4QACIF78M8RR,JPMorgan,Client_394,,4762323.75,IRS
UTI00016872T04O5QUB6K16WC3QJDC2,BNPParibas,Client_352,2024-11-05 13:39:07,3566507.29,EquitySwap
UTI000168732NPQPB4G2UBN3HD1T3JE,Citigroup,Client_255,2024-07-06 21:42:14,8634077.42,EquitySwap
UTI000168743WRAQLZJQVINWKGMRXU7,MorganStanley,Client_300,2024-11-26 16:46:23,6801986.38,Repo
UTI000168752LOQGRT5Y2X1J3VO8ENS,DeutscheBank,Client_60,2025-02-09 14:37:38,6834736.35,EquitySwap
UTI00016876TYDJCI7TCJO0WAF4NWEX,UBS,Client_119,2024-08-06 06:02:56,229851.72,CDS
UTI00016877ZI99HL7Y3WWA6GJIE1U0,HSBC,Client_442,2024-12-17 23:14:09,1234290.59,FXForward
UTI000168784L5E0SS32PYJ8GXNT3LN,BankofAmerica,Client_315,2025-03-06 23:45:12,7732792.64,CommoditySwap
UTI00016879NR84E9BSU7RZ8O5K3W7F,CreditSuisse,Client_340,2025-01-08 23:56:56,8076937.39,Bond
UTI0001688081C73V7VVNR7SZX0DLQ3,BNPParibas,Client_16,2024-02-11 02:04:15,4632465.39,EquitySwap
UTI00016881UI3L7WQ8T3SJOU44QX0K,CreditSuisse,Client_445,2024-12-04 06:40:47,7863745.1,Repo
UTI00016882HGTFRW44MXI8EK8FT037,CreditSuisse,Client_311,2024-08-19 05:25:02,939861.51,Bond
UTI00016883VVMM7LBSRIVH91H4VKZ8,CreditSuisse,Client_294,2025-05-28 04:09:48,,Bond
UTI00016884XG2PTP0BM74TMEDTTKZB,UBS,Client_438,2024-10-11 22:29:37,8432476.43,CommoditySwap
UTI00016885V8LJNVFXKW133YK15II2,HSBC,Client_359,2024-03-18 17:41:55,6466641.23,FXForward
UTI00016886N7FRUR5Z6FCDLLLBI1XU,BankofAmerica,Client_368,,9125437.12,CommoditySwap
UTI00016887Z9ALASD1QFZ8NSD93D7D,HSBC,Client_354,2024-06-19 03:57:03,3467523.21,Bond
UTI00016888BXYQ6VJ41DRR8EFIV98K,BankofAmerica,Client_371,2024-04-20 06:08:56,7475368.66,Bond
UTI00016889TYXYSNAZ3ET0YPC5Y1BV,CreditSuisse,Client_279,2024-03-11 17:29:41,2595723.58,IRS
UTI000168903PA0RHYPOAH0PJKVHIU1,UBS,Client_106,2024-04-18 12:36:26,6599091.34,CommoditySwap
UTI00016891XOEJ69OVU8I7UFQ2TU5V,BankofAmerica,Client_388,2025-02-19 13:19:15,1106034.5,FXForward
UTI000168921BZHFU05AURDMAM5WKYS,JPMorgan,Client_299,2024-08-21 22:40:20,3423281.08,CDS
UTI00016893H5JMIWOHRAZIXJXQQD4X,BankofAmerica,Client_209,2024-05-11 16:33:00,8393866.42,EquitySwap
UTI000168948ODF4KU4Y2KWDAFKH2D7,JPMorgan,Client_136,2024-04-16 06:42:14,9252978.09,Bond
UTI00016895P3CW5S42MKW2Z1FL3D64,GoldmanSachs,Client_468,2024-07-02 09:14:28,1259025.53,IRS
UTI00016896T37922LEVFZHL9JPW8O8,UBS,Client_381,2025-04-10 02:06:23,9673468.31,CDS
UTI000168974LIZXSX711OPF26PMC2U,Citigroup,Client_457,2025-02-25 18:27:28,7915340.49,CDS
UTI00016898UUBBC0UH0KM1DK8WZ60M,GoldmanSachs,Client_403,2024-10-29 10:04:48,1192939.74,CommoditySwap
UTI00016899XRZATN1RRJ72ZK06ZFY8,DeutscheBank,Client_354,2025-01-02 07:53:31,5123833.48,FXForward
UTI00016900AJQDD14A54M4LBFGIHQF,BankofAmerica,Client_403,2024-03-16 10:20:13,8185567.15,IRS
UTI00016901CXLG3OQEU5ULXSDJL0P0,MorganStanley,Client_23,2024-02-05 16:49:47,6740807.79,CommoditySwap
UTI00016902E09AUTU2VG87XLPHYIKX,MorganStanley,Client_144,2025-03-16 03:29:33,5106614.01,FXForward
UTI000169032MZROM3TJXQQIMLSZLID,CreditSuisse,Client_117,2024-08-15 04:54:59,5827251.06,CDS
UTI00016904U9C91OFGSELZJ6762G7R,GoldmanSachs,Client_142,2024-09-16 18:27:40,8355363.31,EquitySwap
UTI000169055691OVIKINGD0GZPHD0J,CreditSuisse,Client_331,2024-04-10 14:22:00,1478675.43,CommoditySwap
